GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022500904,484,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-134,215,1,0,20260305,SAS,DET
Shot Chart Detail,0022500904,635,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,6,28,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,9,1,1,20260305,SAS,DET
Shot Chart Detail,0022500913,125,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,6,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,1,1,1,20260306,SAS,LAC
Shot Chart Detail,0022500913,183,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,10,28,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-17,55,1,0,20260306,SAS,LAC
Shot Chart Detail,0022500913,330,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,0,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,208,138,1,1,20260306,SAS,LAC
Shot Chart Detail,0022500913,453,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,40,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,20,1,1,20260306,SAS,LAC
Shot Chart Detail,0022500913,473,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,1,7,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,45,185,1,0,20260306,SAS,LAC
Shot Chart Detail,0022500927,67,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,6,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,217,127,1,1,20260308,SAS,HOU
Shot Chart Detail,0022500927,75,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,5,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,166,1,1,20260308,SAS,HOU
Shot Chart Detail,0022500927,112,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,64,243,1,0,20260308,SAS,HOU
Shot Chart Detail,0022500927,145,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,1,0,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,1,1,1,20260308,SAS,HOU
Shot Chart Detail,0022500927,220,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,8,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,-2,1,1,20260308,SAS,HOU
Shot Chart Detail,0022500927,289,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,3,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,232,106,1,1,20260308,SAS,HOU
Shot Chart Detail,0022500927,303,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,47,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,19,1,1,20260308,SAS,HOU
Shot Chart Detail,0022500927,330,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,0,36,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,3,1,1,20260308,SAS,HOU
Shot Chart Detail,0022500927,463,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,13,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,2,131,1,0,20260308,SAS,HOU
Shot Chart Detail,0022500927,519,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,0,0,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,17,1,0,20260308,SAS,HOU
Shot Chart Detail,0022500927,565,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,10,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,13,1,0,20260308,SAS,HOU
Shot Chart Detail,0022500927,682,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,3,58,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,13,1,1,20260308,SAS,HOU
Shot Chart Detail,0022500942,139,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,1,58,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-97,92,1,1,20260310,SAS,BOS
Shot Chart Detail,0022500942,239,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,6,42,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-10,49,1,0,20260310,SAS,BOS
Shot Chart Detail,0022500942,397,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,6,42,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,8,1,1,20260310,SAS,BOS
Shot Chart Detail,0022500942,438,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,-2,1,1,20260310,SAS,BOS
